id,count,unique_hashes,all_identical,created_list,updated_list,revisions,titles
7794693,2,1,True,2023-04-04T07:12:33.275108+00:00|2023-04-04T07:12:33.275108+00:00,2023-04-04T16:03:33.592525+00:00|2023-04-04T16:03:33.592525+00:00,2|2,SEN12 Multi-Temporal Urban Mapping Dataset | SEN12 Multi-Temporal Urban Mapping Dataset
7795263,2,1,True,2023-04-04T08:15:27.037883+00:00|2023-04-04T08:15:27.037883+00:00,2023-04-04T16:03:33.396002+00:00|2023-04-04T16:03:33.396002+00:00,2|2,"Model outputs associated with ""Comprehensive multiphase chlorine chemistry in the box model CAABA/MECCA: Implications to | Model outputs associated with ""Comprehensive multiphase chlorine chemistry in the box model CAABA/MECCA: Implications to"
7795492,2,1,True,2023-04-04T09:10:35.055215+00:00|2023-04-04T09:10:35.055215+00:00,2023-04-04T16:03:33.495826+00:00|2023-04-04T16:03:33.495826+00:00,2|2,Recommended Implementation of Quantitative Susceptibility Mapping for Clinical Research in The Brain:  A Consensus of th | Recommended Implementation of Quantitative Susceptibility Mapping for Clinical Research in The Brain:  A Consensus of th
7795503,2,1,True,2023-04-04T07:38:56.287271+00:00|2023-04-04T07:38:56.287271+00:00,2023-07-06T07:24:15.309297+00:00|2023-07-06T07:24:15.309297+00:00,7|7,A 5 m vertical distance to channel network index (VDCNI) across France | A 5 m vertical distance to channel network index (VDCNI) across France
7795556,2,1,True,2023-04-04T16:02:28.015113+00:00|2023-04-04T16:02:28.015113+00:00,2024-07-12T09:22:49.381001+00:00|2024-07-12T09:22:49.381001+00:00,5|5,Résultats à l'enquête de l'académie d'Aix Marseille sur le travail des enseignants avec les outils numériques pendant le | Résultats à l'enquête de l'académie d'Aix Marseille sur le travail des enseignants avec les outils numériques pendant le
7795625,2,1,True,2023-04-05T03:14:29.986561+00:00|2023-04-05T03:14:29.986561+00:00,2023-04-06T02:26:47.976320+00:00|2023-04-06T02:26:47.976320+00:00,3|3,Dataset: GNSS PPP-RTK Tightly Coupled with Low-cost Visual Inertial Odometry aiming at Urban Canyons | Dataset: GNSS PPP-RTK Tightly Coupled with Low-cost Visual Inertial Odometry aiming at Urban Canyons
7795776,2,1,True,2023-04-04T10:24:37.109598+00:00|2023-04-04T10:24:37.109598+00:00,2023-04-04T16:03:33.071631+00:00|2023-04-04T16:03:33.071631+00:00,2|2,Moita-Montijo Bay saltmarsh and tidal flat change rates (1958-2018) | Moita-Montijo Bay saltmarsh and tidal flat change rates (1958-2018)
7795959,2,1,True,2023-04-04T10:03:20.776129+00:00|2023-04-04T10:03:20.776129+00:00,2024-07-12T09:22:12.841946+00:00|2024-07-12T09:22:12.841946+00:00,5|5,"Qesem Cave, 3D model and orthophoto, DFG-Project UT41/4-1 | Qesem Cave, 3D model and orthophoto, DFG-Project UT41/4-1"
7796231,2,1,True,2023-04-04T09:57:02.695487+00:00|2023-04-04T09:57:02.695487+00:00,2024-07-12T09:21:31.423625+00:00|2024-07-12T09:21:31.423625+00:00,6|6,"Qesem Cave, 3D models of bifaces, DFG-Project UT41/4-1 | Qesem Cave, 3D models of bifaces, DFG-Project UT41/4-1"
7796341,2,1,True,2023-04-04T18:41:20.989408+00:00|2023-04-04T18:41:20.989408+00:00,2023-04-05T02:26:39.122038+00:00|2023-04-05T02:26:39.122038+00:00,2|2,The Absolute Age of M92 | The Absolute Age of M92
7796631,2,1,True,2023-04-04T11:46:01.927488+00:00|2023-04-04T11:46:01.927488+00:00,2023-04-05T07:13:23.168070+00:00|2023-04-05T07:13:23.168070+00:00,3|3,MUSES Fraction of Absorbed Photosynthetically Active Radiation (FAPAR) 8-Day Global 500m SIN Grid in 2017 | MUSES Fraction of Absorbed Photosynthetically Active Radiation (FAPAR) 8-Day Global 500m SIN Grid in 2017
7796792,2,1,True,2023-04-04T09:32:22.486760+00:00|2023-04-04T09:32:22.486760+00:00,2023-04-14T07:55:45.097617+00:00|2023-04-14T07:55:45.097617+00:00,4|4,Mapping of solar panels and Fukushima Daiichi Nuclear Power Plant Accident-associated radioactive waste storage in 2022  | Mapping of solar panels and Fukushima Daiichi Nuclear Power Plant Accident-associated radioactive waste storage in 2022 
7797182,2,1,True,2023-04-04T07:12:42.164904+00:00|2023-04-04T07:12:42.164904+00:00,2023-04-12T07:22:43.689554+00:00|2023-04-12T07:22:43.689554+00:00,4|4,40 years of continental moisture tracking using WAM-2layers | 40 years of continental moisture tracking using WAM-2layers
7797270,2,1,True,2023-04-05T00:46:22.330999+00:00|2023-04-05T00:46:22.330999+00:00,2023-04-05T02:26:38.919284+00:00|2023-04-05T02:26:38.919284+00:00,2|2,"Data from ""The evolution of fast-growing coral reef fishes"" | Data from ""The evolution of fast-growing coral reef fishes"""
7797361,2,1,True,2023-04-04T07:59:48.673998+00:00|2023-04-04T07:59:48.673998+00:00,2024-07-12T09:18:52.739757+00:00|2024-07-12T09:18:52.739757+00:00,5|5,"Dataset for the article ""Development of an integrated socio-hydrological modeling framework for assessing the impacts of | Dataset for the article ""Development of an integrated socio-hydrological modeling framework for assessing the impacts of"
7797365,2,1,True,2023-04-04T08:53:33.330686+00:00|2023-04-04T08:53:33.330686+00:00,2023-07-06T07:22:27.361409+00:00|2023-07-06T07:22:27.361409+00:00,5|5,A 5 m topographic wetness index (TWI) across France | A 5 m topographic wetness index (TWI) across France
7797512,2,1,True,2023-04-04T08:30:08.979502+00:00|2023-04-04T08:30:08.979502+00:00,2023-04-04T16:03:33.270272+00:00|2023-04-04T16:03:33.270272+00:00,2|2,Large-eddy simulation source code and data for (LS)2D reference publication in JAMES. | Large-eddy simulation source code and data for (LS)2D reference publication in JAMES.
7797522,2,1,True,2023-04-04T08:31:17.021184+00:00|2023-04-04T08:31:17.021184+00:00,2023-04-04T16:03:33.272439+00:00|2023-04-04T16:03:33.272439+00:00,2|2,Data from: The spatial distribution and temporal trends of livestock damages caused by wolves in Europe | Data from: The spatial distribution and temporal trends of livestock damages caused by wolves in Europe
7797563,2,1,True,2023-04-04T10:11:46.896114+00:00|2023-04-04T10:11:46.896114+00:00,2023-05-27T05:02:48.969413+00:00|2023-05-27T05:02:48.969413+00:00,3|3,The MAPLE Benchmark for Graph Mining | The MAPLE Benchmark for Graph Mining
7797769,2,1,True,2023-04-04T09:00:49.525496+00:00|2023-04-04T09:00:49.525496+00:00,2023-04-04T16:03:33.456952+00:00|2023-04-04T16:03:33.456952+00:00,2|2,Figures: The wind farm as a sensor: learning and explaining orographic and plant-induced flow heterogeneities from opera | Figures: The wind farm as a sensor: learning and explaining orographic and plant-induced flow heterogeneities from opera
7797844,2,1,True,2023-04-04T09:22:28.292870+00:00|2023-04-04T09:22:28.292870+00:00,2023-04-04T16:03:33.519748+00:00|2023-04-04T16:03:33.519748+00:00,2|2,Flood water depth prediction with Convolutional Temporal Attention Networks | Flood water depth prediction with Convolutional Temporal Attention Networks
7797938,2,1,True,2023-04-04T09:15:19.752791+00:00|2023-04-04T09:15:19.752791+00:00,2023-04-04T16:03:33.524409+00:00|2023-04-04T16:03:33.524409+00:00,3|3,Clinical usability of the Story-Based Empathy Task (SET) in non-demented ALS patients | Clinical usability of the Story-Based Empathy Task (SET) in non-demented ALS patients
7797947,2,1,True,2023-04-04T09:18:00.518741+00:00|2023-04-04T09:18:00.518741+00:00,2023-04-04T16:03:33.695540+00:00|2023-04-04T16:03:33.695540+00:00,2|2,PhD_Thesis_Aline_Carrel_NMR_Data | PhD_Thesis_Aline_Carrel_NMR_Data
7797957,2,1,True,2023-04-04T09:20:19.225093+00:00|2023-04-04T09:20:19.225093+00:00,2023-04-04T16:03:33.498538+00:00|2023-04-04T16:03:33.498538+00:00,2|2,IMAU-ICE v2.0 version used for Berends et al. 2023 basal inversion experiments | IMAU-ICE v2.0 version used for Berends et al. 2023 basal inversion experiments
7798156,2,1,True,2023-04-04T10:11:52.519411+00:00|2023-04-04T10:11:52.519411+00:00,2023-04-04T16:03:33.038165+00:00|2023-04-04T16:03:33.038165+00:00,3|3,ReD&T_1.2_Anonymised_data | ReD&T_1.2_Anonymised_data
7798244,2,1,True,2023-04-04T10:40:17.508203+00:00|2023-04-04T10:40:17.508203+00:00,2023-04-04T16:03:33.541613+00:00|2023-04-04T16:03:33.541613+00:00,3|3,No Transition Metals Required – Oxygen Promoted Synthesis of Imines from Primary Alcohols and Amines under Ambient Condi | No Transition Metals Required – Oxygen Promoted Synthesis of Imines from Primary Alcohols and Amines under Ambient Condi
7798252,2,1,True,2023-04-04T12:28:24.154111+00:00|2023-04-04T12:28:24.154111+00:00,2023-04-04T16:03:33.837712+00:00|2023-04-04T16:03:33.837712+00:00,2|2,"Dataset - ""Ice core evidence for a 20th century increase in surface mass balance in coastal Dronning Maud Land, East Ant | Dataset - ""Ice core evidence for a 20th century increase in surface mass balance in coastal Dronning Maud Land, East Ant"
7798331,2,1,True,2023-04-04T12:45:35.923454+00:00|2023-04-04T12:45:35.923454+00:00,2024-07-12T09:15:33.698756+00:00|2024-07-12T09:15:33.698756+00:00,5|5,"Search strategies for generic justification for a slot scanning, biplanar X-ray imaging system (EOS™ imaging system) for | Search strategies for generic justification for a slot scanning, biplanar X-ray imaging system (EOS™ imaging system) for"
7798350,2,1,True,2023-04-04T11:29:42.514487+00:00|2023-04-04T11:29:42.514487+00:00,2023-04-04T16:03:33.175937+00:00|2023-04-04T16:03:33.175937+00:00,5|5,ESSD benchmark output data | ESSD benchmark output data
7798373,2,1,True,2023-04-04T11:23:21.548296+00:00|2023-04-04T11:23:21.548296+00:00,2023-04-04T16:03:33.152692+00:00|2023-04-04T16:03:33.152692+00:00,2|2,base data for numerical methods exercise | base data for numerical methods exercise
7798463,2,1,True,2023-04-04T15:05:51.788443+00:00|2023-04-04T15:05:51.788443+00:00,2023-04-05T02:26:39.546022+00:00|2023-04-05T02:26:39.546022+00:00,2|2,First Observation of Dart Leader-M Component Process in a Rocket Triggered Lightning Flash | First Observation of Dart Leader-M Component Process in a Rocket Triggered Lightning Flash
7798493,2,1,True,2023-04-04T11:57:33.888455+00:00|2023-04-04T11:57:33.888455+00:00,2024-07-12T09:15:09.446513+00:00|2024-07-12T09:15:09.446513+00:00,7|7,Darmstadt-Arheilgen Gemeinde Apotheke | Darmstadt-Arheilgen Gemeinde Apotheke
7798532,2,1,True,2023-04-04T12:09:45.127593+00:00|2023-04-04T12:09:45.127593+00:00,2023-04-04T16:03:33.918056+00:00|2023-04-04T16:03:33.918056+00:00,2|2,Invasive alien species in Campos Sulinos: current status and future trends | Invasive alien species in Campos Sulinos: current status and future trends
7798575,2,1,True,2023-04-04T12:16:24.043763+00:00|2023-04-04T12:16:24.043763+00:00,2023-04-04T16:03:33.738616+00:00|2023-04-04T16:03:33.738616+00:00,2|2,Dataset for practicum II | Dataset for practicum II
7798617,2,1,True,2023-04-04T12:45:04.326791+00:00|2023-04-04T12:45:04.326791+00:00,2023-04-04T16:03:33.738233+00:00|2023-04-04T16:03:33.738233+00:00,3|3,GPS and hydraulic head measurement utilized in North China Plain research | GPS and hydraulic head measurement utilized in North China Plain research
7798631,2,1,True,2023-04-04T14:28:49.235819+00:00|2023-04-04T14:28:49.235819+00:00,2023-07-06T07:25:26.577224+00:00|2023-07-06T07:25:26.577224+00:00,5|5,A 5 m multi-scale topographic position color composite (MTPCC) across France | A 5 m multi-scale topographic position color composite (MTPCC) across France
7798632,2,1,True,2023-04-04T12:48:08.043015+00:00|2023-04-04T12:48:08.043015+00:00,2023-04-04T16:03:33.792772+00:00|2023-04-04T16:03:33.792772+00:00,2|2,"Datasets for the paper ""You are where you eat: Effect of mobile food environments on fast food visit"" by Bernardo García | Datasets for the paper ""You are where you eat: Effect of mobile food environments on fast food visit"" by Bernardo García"
7798646,2,1,True,2023-04-04T14:51:05.101858+00:00|2023-04-04T14:51:05.101858+00:00,2024-10-23T15:37:36.993628+00:00|2024-10-23T15:37:36.993628+00:00,5|5,[PLDI'23] Compound Memory Models: Artifact | [PLDI'23] Compound Memory Models: Artifact
7798666,2,1,True,2023-04-04T13:23:33.525148+00:00|2023-04-04T13:23:33.525148+00:00,2023-04-04T16:03:33.618038+00:00|2023-04-04T16:03:33.618038+00:00,4|4,"Surface mass balance of the Monte Sarmiento Massif (2000-2022), Tierra del Fuego, Chile. | Surface mass balance of the Monte Sarmiento Massif (2000-2022), Tierra del Fuego, Chile."
7798697,2,1,True,2023-04-04T13:27:12.531699+00:00|2023-04-04T13:27:12.531699+00:00,2023-04-04T16:03:33.626351+00:00|2023-04-04T16:03:33.626351+00:00,2|2,PASS molecular dataset | PASS molecular dataset
7798787,2,1,True,2023-04-04T14:09:18.535884+00:00|2023-04-04T14:09:18.535884+00:00,2024-07-12T09:13:59.791441+00:00|2024-07-12T09:13:59.791441+00:00,6|6,Criteria for prioritizing selection of Mexican maize landrace accessions for conservation in situ or ex situ based on ph | Criteria for prioritizing selection of Mexican maize landrace accessions for conservation in situ or ex situ based on ph
7798847,2,1,True,2023-04-04T13:33:26.935319+00:00|2023-04-04T13:33:26.935319+00:00,2023-04-04T16:03:33.835379+00:00|2023-04-04T16:03:33.835379+00:00,2|2,Data Collection and Manipulation Template for MAED (Model for Analysis of Energy Demand) | Data Collection and Manipulation Template for MAED (Model for Analysis of Energy Demand)
7798871,2,1,True,2023-04-04T13:40:06.678753+00:00|2023-04-04T13:40:06.678753+00:00,2023-04-04T16:03:33.837548+00:00|2023-04-04T16:03:33.837548+00:00,2|2,Soil moisture incidentally selects for microbes that facilitate locally adaptive plant response | Soil moisture incidentally selects for microbes that facilitate locally adaptive plant response
7798912,2,1,True,2023-04-04T19:19:20.645292+00:00|2023-04-04T19:19:20.645292+00:00,2023-04-05T02:26:38.518765+00:00|2023-04-05T02:26:38.518765+00:00,3|3,Data Set For Revels-MD tutorials | Data Set For Revels-MD tutorials
7799005,2,1,True,2023-04-04T14:35:49.420315+00:00|2023-04-04T14:35:49.420315+00:00,2023-04-05T02:26:38.815256+00:00|2023-04-05T02:26:38.815256+00:00,2|2,"Data and Software for ""Numerical diffusion and Turbulent mixing in convective self-aggregation"" | Data and Software for ""Numerical diffusion and Turbulent mixing in convective self-aggregation"""
7799054,2,1,True,2023-04-04T14:35:14.265056+00:00|2023-04-04T14:35:14.265056+00:00,2023-04-05T02:26:38.357340+00:00|2023-04-05T02:26:38.357340+00:00,2|2,"Data for: Fishing triggers trophic cascade in terms of variation, not abundance, in an allometric trophic network model | Data for: Fishing triggers trophic cascade in terms of variation, not abundance, in an allometric trophic network model"
7799068,2,1,True,2023-04-04T14:40:11.871757+00:00|2023-04-04T14:40:11.871757+00:00,2023-04-05T02:26:39.507769+00:00|2023-04-05T02:26:39.507769+00:00,2|2,SmartDeZIgn ZIFs structure database | SmartDeZIgn ZIFs structure database
7799138,2,1,True,2023-04-04T15:09:06.184536+00:00|2023-04-04T15:09:06.184536+00:00,2023-04-06T03:38:40.894363+00:00|2023-04-06T03:38:40.894363+00:00,3|3,ESM4 stratospheric aerosol output | ESM4 stratospheric aerosol output
7799166,2,1,True,2023-04-04T15:14:22.803312+00:00|2023-04-04T15:14:22.803312+00:00,2023-04-05T02:26:38.943495+00:00|2023-04-05T02:26:38.943495+00:00,2|2,Various seasonal pattern and mechanisms of soil nitrogen transformation along elevations in the Hengduan Mountains | Various seasonal pattern and mechanisms of soil nitrogen transformation along elevations in the Hengduan Mountains
7799168,2,1,True,2023-04-04T16:40:36.743241+00:00|2023-04-04T16:40:36.743241+00:00,2023-04-05T02:26:38.589820+00:00|2023-04-05T02:26:38.589820+00:00,2|2,archaeomysis_grebnitzkii_zanfona_1.fasta.gz | archaeomysis_grebnitzkii_zanfona_1.fasta.gz
7799246,2,1,True,2023-04-04T15:38:13.075457+00:00|2023-04-04T15:38:13.075457+00:00,2023-04-06T02:26:48.010457+00:00|2023-04-06T02:26:48.010457+00:00,6|6,Research data related to switchable contact model (SCM) development | Research data related to switchable contact model (SCM) development
7799288,2,1,True,2023-04-04T15:43:52.795225+00:00|2023-04-04T15:43:52.795225+00:00,2023-05-20T13:15:42.716657+00:00|2023-05-20T13:15:42.716657+00:00,3|3,Available Community Energy Transition Plan Data | Available Community Energy Transition Plan Data
7799290,2,1,True,2023-04-04T15:41:54.554535+00:00|2023-04-04T15:41:54.554535+00:00,2023-04-05T02:26:39.906766+00:00|2023-04-05T02:26:39.906766+00:00,2|2,China's new type rural social insurance pension (NRSIP): transposition central government pilot guidelines into local do | China's new type rural social insurance pension (NRSIP): transposition central government pilot guidelines into local do
7799302,2,1,True,2023-04-04T15:56:06.140646+00:00|2023-04-04T15:56:06.140646+00:00,2023-04-05T02:26:39.163731+00:00|2023-04-05T02:26:39.163731+00:00,2|2,"Dataset for ACP by Hong et al., 2023 | Dataset for ACP by Hong et al., 2023"
7799310,2,1,True,2023-04-04T15:49:05.821323+00:00|2023-04-04T15:49:05.821323+00:00,2023-04-05T02:26:39.213632+00:00|2023-04-05T02:26:39.213632+00:00,2|2,SciExpeM - 10.5281/zenodo.7799310 | SciExpeM - 10.5281/zenodo.7799310
7799316,2,1,True,2023-04-04T20:25:48.927831+00:00|2023-04-04T20:25:48.927831+00:00,2023-04-05T02:26:38.573700+00:00|2023-04-05T02:26:38.573700+00:00,2|2,Organometallic Pillarplexes that Bind DNA 4-Way Holliday Junctions and Forks | Organometallic Pillarplexes that Bind DNA 4-Way Holliday Junctions and Forks
7799351,2,1,True,2023-04-04T16:19:00.069221+00:00|2023-04-04T16:19:00.069221+00:00,2023-04-05T02:26:38.535435+00:00|2023-04-05T02:26:38.535435+00:00,2|2,DataSet for Crystals and inclined conduits: analogue experiments for slug-driven volcanism. | DataSet for Crystals and inclined conduits: analogue experiments for slug-driven volcanism.
7799354,2,1,True,2023-04-04T16:10:25.298879+00:00|2023-04-04T16:10:25.298879+00:00,2023-04-05T02:26:39.546241+00:00|2023-04-05T02:26:39.546241+00:00,2|2,In-situ hydrographic profiles collected along the Patagonian fjords. | In-situ hydrographic profiles collected along the Patagonian fjords.
